symbol,day,role,source_rows,snapshot_rows,snapshot_bytes,feature_bytes,features_sha256,snapshots_sha256,config_hash
PKNORLEN,2017-10-03,scientific_cache,60590,40549,761014,956200,9f01b2dc9ec6b89ce93f63c132685a21fa7526fd509acd9d942f736b482613ef,5e71d1cdf18fc9615ea7c91edd3a8d8883dbe8f5083b3ae743ab3a0bbafb04f0,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKNORLEN,2017-10-04,scientific_cache,45698,33089,589754,695851,b5614ee2216345780744b3b60a741c85c237119389e99b1bcb27927ed6e37dcd,2a003e82c75e443d42fd3ea0203c58f8e9178847dcf5dfe4343aaf23ce5230cb,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKNORLEN,2017-10-05,scientific_cache,56561,43016,668544,829529,ff9b919767c23ae3b2c4194ff322ba856a3eba74b49b5f6d432de8f226e8079a,caa610a176af049df059df64ccbe2f4a1ae9f2ebbf082115bde323ab436d1516,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKNORLEN,2017-10-06,scientific_cache,90561,70290,1122110,1580269,811e5804bf047e6296e201cc919b423c4f6d04adec42d9d465b147bcd6c83960,fcb64db6bdef1d5cf0ad129ed17fc5ec0a0be860cfe1081785574816b25869a2,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKNORLEN,2017-10-09,scientific_cache,73411,52224,780021,1074293,e245df7360441cadf75fa5f9871a92c1d0d334aff7f8a4536b879198f0e8e1d1,01a2fab8c29d6d0dca3f399c94333dacae1e26c71aab27d743d545ac4105e4da,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKNORLEN,2017-10-10,scientific_cache,64497,43568,786495,1048365,98d41aafc5190f59c7f404c27bc7550a17311ef70cb5a2612f7bdbea2bb8fd17,e2b7fb64b51ccada28d3cef13491c61050d11d3f15bb9219be9f81408c47bb29,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKNORLEN,2017-10-11,scientific_cache,101444,78686,1144933,1601893,3e9bc83d63ddcff1dd8d2197b61a7965cdf7a04da49ad2054e7411c3a24e3b6d,f9791b950cf41736695acfc747c1c3bf617b755b000c45dce96c2bcae85d971d,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKNORLEN,2017-10-12,scientific_cache,89254,64591,1190963,1581827,08f5a5bc31242be09a04e4619f570175c947a4cdd3b1f8bfca3ba60b25b2ab39,9df87cf6c0c9ce4e37ffc4ac5eec265c78a5cce1cd0ca3b51b98dfc539923ae0,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKNORLEN,2017-10-13,scientific_cache,60972,44894,783512,995165,cd1cca59b9bfcd3966dab8edab32695b0fe2578b09203034d1bcceeb3365a644,68963b355e12450c0de3a7bab5baa4d62d4ecbb7b6f18c03778ba3b12a34f46a,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKNORLEN,2017-10-16,scientific_cache,84537,56959,918068,1244209,d73c417ef6a2a63a248f63ac7e0a736c0277b731a2c4b75f98e62143b288eeab,12b295e3b41b37c06c7371128968b31fd007ee70854903d0bfe110f34dd44c46,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKNORLEN,2017-10-17,scientific_cache,78191,42564,760921,1014383,5b335a550508b65fec078445a8ce95268738f3a5b29adc70df0b4acfe0c33f9b,10410b85b5453dd15ae5253983e74117d73801e6b0733b6206f0ffff49d16e6a,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKNORLEN,2017-10-18,scientific_cache,79055,56598,980675,1326647,2a7d7531981b29e10106a364ce82bcf2437af34e42ab3b2c85fcfa3940bdb7e3,067b236d2745202f842023874df303ba9fce27e5eab11a6be242b7a56ceef127,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKNORLEN,2017-10-19,scientific_cache,93262,57107,848195,1187819,2fdf0717904121457115e6978c002917ca7369ae0ebd3da76a5a9f5a5fae1d3f,38c439c6c60d477b6592d7cc01582b3f0171cbdd2a0b960bf671d2642b24891a,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKNORLEN,2017-10-20,scientific_cache,109945,74736,1144154,1345772,978257336365d514d2953ae97db77fddd734cc9ae8960f1eb6ab2f6255adf91a,3e696bc2ff47cf0b399d981ad1f8c2a33363a208adc00589b89415653da709ff,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKNORLEN,2017-10-23,scientific_cache,108609,77072,1254805,1599902,84dd617d53e80f7a0b264b6304363f715a645fe115196e02a19723baa6a12fdb,45819584ea0a3b5177e4875a692f2256f8bda27ff06bf8c2d60e7ee78c8dd30e,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKNORLEN,2017-10-24,scientific_cache,94621,68421,1056810,1430279,fe023689efb7b1a56009670454f71b9998fd6f9002a73830b383a19845691462,c064307677accbc9da7ee56c53548d53469c8217a41f9f1423e8de41d263604c,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKNORLEN,2017-10-25,scientific_cache,63085,40962,632359,882068,311fa924a471460cf1dfae295270b0a2bdd33201421d9e6675bc5a88fbd971f6,4d364b558023126308ba080808dc6f64f6c6ca050420ecba23560964a7d8766b,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKNORLEN,2017-10-26,scientific_cache,69971,49892,882912,1226424,e7ab04fb1fc5d8cbdca12cfcd0d6df7e470b316477b9a44af4ae4d9213d5a15e,d4dcc3acdad368f4fea86acde36e0b6f9834d598e0f49039c403db439afb7ac3,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKNORLEN,2017-10-27,scientific_cache,101295,73003,1123459,1504743,8042853fac62ae7b17e4acb49b352885f35ecd18b7dd07763ddf49fc0f590a2e,041f1a295155527e21e7b731f3e4e7fc6e9981a5d6547b08faef079113e8b29f,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKNORLEN,2017-10-30,scientific_cache,44921,31534,499043,668683,b729255745dc3f87ae432650f43b4739b0189a82407d2f0f68e81c6313fab130,b5da57d754dcb0b312145919acc76810f3b0620f2dc5350bc75754ff2a7041e2,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKNORLEN,2017-10-31,scientific_cache,55458,42818,791412,1085392,c22c75828fddbb22ee1bbefdabc2f340694d55e51a5b06b182d359d04c4ae6b5,f0c9ee209b07e99d030ee7cb86dae7e6ad3de641f52c5496cf552dfe0f5c7dc2,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKNORLEN,2017-11-02,scientific_cache,99487,68793,1107877,1627874,06ff12b8c0755af0ed43d98f7759e94893d645e9c03e5634ae03412cc68b71f1,63f27222629673aabd99ddb2f7fc4122bbb2692596e62c079380cbdd868ecd8e,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKNORLEN,2017-11-03,scientific_cache,57564,40558,656625,942790,840e892ba7704ac13f88ab108ad4b625f0a46927e6b3d19f32ec6ee5d1f4e7ea,93fc96c5c119aa2a15eb8d45ac9648cc6b1eeb73d3887c1b9871f783e19d14d8,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKNORLEN,2017-11-06,scientific_cache,78680,59172,1011556,1411400,a63f83f9e83856bac066f96f722827d3a9cba1a3e14d56b83a0a2f6f6c5bf25f,73586c3029b887edc2582e3991e9a2aa36f01a5d1f0625992a9ceda1a5630341,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKNORLEN,2017-11-07,scientific_cache,78781,51522,788391,1177983,a41cb6e66364dc3c71ee90600cd52e9297d16d143aa433b0924e909700ef9ec7,9c6defa2c65e49876a395e3f7a6270571c2b0fca043f839743628498a7e2da6b,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKNORLEN,2017-11-08,scientific_cache,56054,41106,766771,1040669,c8aae4c1d332639778b64019d7fbcdbf3754190c3a32bc996fbe3c4837adc349,999be47f1b28f94188c8423b3349d8f2f090e8d3dad6b95d1629ce1b33a294ea,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKNORLEN,2017-11-09,scientific_cache,78154,63958,1096877,1448937,93dc419c053f45191045275de823d3a47686088fb47b0e77d8b940f1c6091c19,3d8876c3b04688bbf110ebad421790c2f92667f1511a0d4b3ae0112139316ba0,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKNORLEN,2017-11-10,scientific_cache,57477,40328,734971,1018086,f4d9e16cb8eaf08a3efedfb3735c9dad16e47e1bbb1a346a475eaf67faf1874e,3b2af660e3479b07cfb09bfa835dd18c991c82e2e4cbee6a4eda51690cca84d7,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKNORLEN,2017-11-13,scientific_cache,63573,43045,700022,896869,40df96a6edf1b815d67af886fa4a10fee82624348ff65b368d782d44dd12e687,7c6a5649e12d05066de8fed3abb4cc629583af06d0429a51edcaec9de73ee1d2,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKNORLEN,2017-11-14,scientific_cache,57268,39507,745412,958645,0951f324c8909e85b74107eea6c1a12e737247bf29768d9462846bb3e2c46955,083d251d3ad9015e6204ee75e154356a0c56ff66aafaecc3c41b81d01f33643a,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKNORLEN,2017-11-15,scientific_cache,53834,34923,724059,847522,671c803e4a2753eaaf0983e6bae5271a306edb171b2fdc3b16b8221d57b3773c,6971e56794a376d02ae6d034997447410aff9648a5e7366d9eb3b22ba08efc83,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKNORLEN,2017-11-16,scientific_cache,93866,63577,1355244,1577436,2248866c0adcbb8d7af25a0e0f774bd87fb9442f8d0b9819e8d57ec10c38348f,b6a20feb6943a496d5d407c2d6ded9ae2d0370c3dabf7a1b2134eb16addce56f,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKNORLEN,2017-11-17,scientific_cache,60408,41099,742567,892049,81286396cd9f46d4a55acc3a5d361235b0d040ede11c87445b3c62a84f804252,b8e50a94b5bb5064fc59799e5482066d17f8f673ac235a15a806aaab96dfb4a5,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKNORLEN,2017-11-20,scientific_cache,55668,44226,892755,1069121,b83dfadb29189fe09a14bde02222d8fc141ac03e4f92704ea0c8ecf186502fce,fc69aed67f0df87f2f9109e64ab642aae5f9faea66d053185fa808111a02844a,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKNORLEN,2017-11-21,scientific_cache,51388,37098,709321,855795,470aff42fc3043f2c654f3aca9943f5fa7623176f35eafb058d1a324ff07709f,8022bc29035521eb170d333cc46b0037ddb0b052eff79a7596e153c97bf223ac,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKNORLEN,2017-11-22,scientific_cache,54826,40477,830043,1029122,b80f9222bded83ca4a82304b222cd50a8928cf926598f0c000de05b7b6834aaa,d0d8ce9e3b010d86a2f46d0990199a7d0c451b6f2bb2df30c4bf455dcd4df7b5,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKNORLEN,2017-11-23,scientific_cache,42338,31512,565169,690126,dde549d7dfdd2f5f8524e866c6f0f5b75fbd24b52310833aa0c9204f27f56014,8d4d036684d6c155b79579dc2190edca5efe7650956030d89d3a5e128a53b0b2,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKNORLEN,2017-11-24,scientific_cache,50210,37963,744811,900046,fc446a8359aefe1729a4ac124e64431caed6bbff76adcd4fb9ca1ce97049e66a,00118fc23a03f905a8ce7e1f5e058422d140317f8cb93159a12c9675f1365274,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKNORLEN,2017-11-27,scientific_cache,65960,51438,1024897,1196331,d62381958170bbdd6d23c9a214ceab14643f37d043d51ef4d260ee00ed58cc4a,fb62c8aa128851ac1c316927efb3b38a2a9dc8beb88369a71b45b2fdc7c99dcb,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKNORLEN,2017-11-28,scientific_cache,94071,72126,1262855,1500804,a4730b589e56b80404a4e2df6e92928f04985cc8653e80be9ad71173acbe4063,566fbf58d748bb3efcdfd62e7a8d807eaf085026e76341c1f131b1b49b34c0b0,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKNORLEN,2017-11-29,scientific_cache,90124,64651,1166431,1478940,1a51959e126512ee5811ffebee13bf2cf5ac5594244e4ac72409a0de94351c89,d2ce215f7077d9de5608dc9e3d3e8d7c8df8f9279a62533007011b476f87fbf9,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKNORLEN,2017-11-30,scientific_cache,104111,74675,1356938,1720517,988e55967cdd4c4a31ec87f8147aab041be7985defc1e0d3d5b36f63d4f7b17f,9041992b27ae11c2f70cf9791b8a1fe128b55e7e8eec21dde74d156f9c75d21e,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKNORLEN,2017-12-01,scientific_cache,103739,77060,1331134,1666006,23175c6e093a241ce1e1b1021872c646940119a2d6b598905e7615ec7d9184ae,3b5e29f933e5930f24fe9da1e2188a75ca92d7f5d2f11d450add82cb613bd68f,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKNORLEN,2017-12-04,scientific_cache,98547,63701,1043919,1314922,5d197730ad99026a062c8e2d05402bcf48e406ba80e7fce6abf4a9bd7af984e2,3924c81e2f515239d4fc46831912726f6ba6150fd265a080f216ecd95e4b8ba0,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKNORLEN,2017-12-05,scientific_cache,94282,69295,1238360,1491326,22eda6c1a4d6307d2a0b828cdb010ed83f2a0521f4b1de2b1ff207d233d3af18,fd3617aaa8dbc88bc6f67acacb42917120e5de4caa5307b9ceeb280e572d5875,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKNORLEN,2017-12-06,scientific_cache,99101,71090,1270712,1626014,a550deebc3ad72928d64edbba0833f471557018f2f3199a93f690f0502c94f9e,6721485c975bcb027ffb340d5e5bab2aba6da0db1cc94219171e4948849cea44,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKNORLEN,2017-12-07,scientific_cache,106127,87549,1536743,1909914,8a0e0a0588bf58b92980c8098be4381e184e51d797c9d09bbfcefee062d57f78,3924427c5ad4c45b3e9f13f9aad67ea5e50ff1a86466750f85ee0076bbb53320,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKNORLEN,2017-12-08,scientific_cache,56302,40774,697693,835129,f3c48bd58644a5460c4bb6300e53d7f10670dba00e957d4e6e4715d7eaf58961,e555f7721ff24bb8f2b8fad71ca3e2e76e89cd589238abb0066e64c5af5bea20,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKNORLEN,2017-12-11,scientific_cache,101759,73950,1277134,1658820,3de1e3a2ab9696a4905d3faff665db1a547a8b29cb46c37c40e82e9bf491ed24,652977189b9a23546113b861e148fe29ee46e4634d6e3664321e7159aebabba6,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKNORLEN,2017-12-12,scientific_cache,139938,100142,1841996,2362008,a17f02192ef1d81d189c46869383dac8568e0632aef8eae9c42d05dc00860ec6,f22f722f637f48b390fb93622b289bccc6ef716a704d35b4ba2993cd95aea05f,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKNORLEN,2017-12-13,scientific_cache,69325,47130,772871,1029311,0680c6b5b1da95ee50dc4386d71b55d1730c9b3480dd2e65b5bb0daf31156283,1f8939a2044c7641a53408707fd2e478ec9d3f3373d7f0244495856263b07fb2,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKNORLEN,2017-12-14,scientific_cache,78331,58802,1002296,1283809,0c25a34e485f9776f867db2ceabab8da42b884ae968cf2f4b125aa836ce04463,69220bfe0db21335aac19c4937fbc2a6c17cdfb0b38bd3554abaf0f88dc19e2b,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKNORLEN,2017-12-15,scientific_cache,109874,71508,1269111,1497519,2c33499f7b00dee58ffa5d1ed1a4648a470f2dfb7ac39cc841a83edc099556c0,6efaabea463ef0fe8f66b2b9844d6d60ab10974574637ac1039e77aa063d3111,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKNORLEN,2017-12-18,scientific_cache,53857,38689,707532,879816,b9163cc57cec6e67a158a01bcc8e418106017fd38b6b84e48d7eac6c45adc697,347b95087558a10a37ade892c9dcd42eee9d6dbf5338be52003ac0d0d0853dad,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKNORLEN,2017-12-19,scientific_cache,51829,37173,702427,916768,651503f66b629c9953c58cc99c384e61fe3c3dc7fd7b8b0b59289454787393b7,1e8434c62d883b5ae631d94b9ca72d1cda1679f8cc896e75e032dde150a378a8,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKNORLEN,2017-12-20,scientific_cache,55426,41648,700798,896280,d9bd3fa23309c8928434532e5634e12fb97a806c34751dce3b273dba0f542ea8,64ca5642e81702d8d3a0f6691afef6938c53071456ad4854968a3bc16de63bde,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKNORLEN,2017-12-21,scientific_cache,48849,31901,530744,709631,9b8d2bd0b0501430863117bf2acd5555c4f4644c06758d8f453f596f74841e76,4ae54e42fe46e993fb03bfd47944d2b80cfa9f9ebcf76a1f4f3f9547958f5b09,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKNORLEN,2017-12-22,scientific_cache,33223,23960,402717,494273,c6b126e213b62d3daaa1f0c108d16ae84f0c2a1df56522b9fff42b89dc3283f7,66312b7c7ae4d9901a821701270439ddbb0cb4a4485b49f4a11975414e183fcd,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKNORLEN,2017-12-27,engineering_only_tail,42842,29566,470231,605246,492bcaf5b52132d951f338db8e98b8ba0892bf09a646dd42d5ac3145c113a8fd,09e8d72df6d762f310350a02da523617fad8adfb2ad6ecd03b12ac7dd6d0cd93,c4ad1eded24f96cdb7374cac23fad98f1e71f00e24c3abfd265f71ea132cac08
PKNORLEN,2017-12-28,engineering_only_tail,54745,27594,467312,579565,04c68e6b1e56b4b82e0471efa8aea51e082b9bc476f970700e438ee730853893,5c25fcb1363051001da673dd6c58aa452ad2434f5ffc0fba32355246e81e9319,c4ad1eded24f96cdb7374cac23fad98f1e71f00e24c3abfd265f71ea132cac08
PKNORLEN,2017-12-29,engineering_only_tail,53874,41023,804967,997298,7066393c42f32d8da1c5d8d43f35b7be22f6263d04042339361e1e8dbde37cc6,6ba51221ff111d9646e8fe025a7ef3167222ed86c02e4047b087dc445757972a,c4ad1eded24f96cdb7374cac23fad98f1e71f00e24c3abfd265f71ea132cac08
PKOBP,2017-01-02,scientific_cache,25732,17556,265261,295997,39b2138007608fc169147d5a6cd51a82d0c5db0c9ba9c4173beb4309b4fc45a4,20b6570c8e8dcda87498abeabdbef44ad5ca6ea7e64789afb39eb6bc410a3296,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKOBP,2017-01-03,scientific_cache,93206,56242,795202,984784,e23227c2b48e8db83d33ad19f5fcbd39f17d5a664d6161b270014e9983504290,14f819187019aa2a59640d30fda60c6b010083881066f97c8f170a961c9cd5fa,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKOBP,2017-01-04,scientific_cache,84517,56524,790192,1134621,998141318629c1b3a8ff0d86bed57225e0cf06ab824ba530cf38f021dc526aa2,fb5a7a8add5a6afd99a8b17b60e7b9b7e994fe8b8af649d69535c792ae5c1eb6,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKOBP,2017-01-05,scientific_cache,68668,43352,709321,925769,e6d2a035a085e69058d92dc714beb7096920425563acd52da0964ab5f1c79dfc,9b1bebf880debdaf690b655585475da40a359b39f919b5cd53f8db0a965443c2,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKOBP,2017-01-09,scientific_cache,78415,58524,874464,1185068,ffd0bd721ecd36c8a7acbac711d173768d17d4d3f86227a0d20522b8d11344d6,18f183757c5e7468de1dd1414310d17823fd970d8224cdd0b9f328895c30b3e9,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKOBP,2017-01-10,scientific_cache,57153,36190,538635,664616,1e6c3942e62e2ef3fbb647c402e9158b34fc40439b0a69f535fe57c1aeeba17c,5ea05a54de84e9cd41963ad51a2492239c8a8e20cf2a8b47a566e645eb33bef7,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKOBP,2017-01-11,scientific_cache,65029,37143,574774,706753,300a3480ce9fc0d3a46f889b261d179dc12310bf456f8f595d4683b525e4a1c3,9b87b424013b118064c45e0c3e746006118a7e6c3219684cc40b41308d30b9dd,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKOBP,2017-01-12,scientific_cache,65296,43102,755952,895429,e0d7cc0421a4e39ec4d098ea023ec8258ae6909bb05b256d4668311e10ab1a16,44979492528203f7fd22edb3bda65d0c27f6782da40e81a67f8d09a317a1ce80,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKOBP,2017-01-13,scientific_cache,69474,46871,742418,911751,7b9237e688d047cf7a5961d613121f8c0a9932a9d8928a0b299bfe7e6cc17be0,ef153e3dd40ffd8a3e82b71e999116e96084671e63f2ec357730b648d11185e9,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKOBP,2017-01-16,scientific_cache,79006,56089,866472,1087276,fca4e6741118226c4f0fa9387782a7a7790f2b2b1471049458a91030a01d0adf,e2cb6add51b4438655bacf013b075f9127b988bf1708f31270263fbff6c32ae4,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKOBP,2017-01-17,scientific_cache,69891,48712,772015,959402,794b313d32ad87dd15cf45b4e20d0df74596278c99cda8e68aa18367937673bd,674e68fb508b4862c8619eae2f8d6d9bbbfee94524ba8f0a80c626e5c4d91a54,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKOBP,2017-01-18,scientific_cache,68228,48610,845765,1084390,0900d244e2956dc11831519391e8329a40668a766a0b622362713bca6086326d,377734c11c03649048a5a61092e86c130d3cc825fd43bf0356006afd9a482af4,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKOBP,2017-01-19,scientific_cache,67361,48636,750903,942010,9d838e504e7225f2a43bab177235d4cfa05194dc89213291423400474a6d9e63,958cccbd4a293b65cb231330063ec4a540d018752a0ac86bf1f73316317c9b42,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKOBP,2017-01-20,scientific_cache,59488,33687,512841,632753,08d84f95726cfff6094375a11b0a3a4bda54bc17bdb3a394fd885963fb3e384a,ac1b9c57d2864fe072b8b7990f178085abae074c57ae69fe63402cca67a0b540,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKOBP,2017-01-23,scientific_cache,46937,29496,459643,503579,d600eb55b080da98987e6dac3735bb2cd59d8874fc5cbcfb32aa8b4656510b60,6a92edc0477642022da58c711cc674f7fb6abd4445694866a1df44b9084139f1,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKOBP,2017-01-24,scientific_cache,72848,41105,630786,809942,366ea55b1c4725c5fc06d9ed733fcd27f00875f0281564bbca7b9b102a968446,d8ed0eb74bcca5d340a164cc13f98edd5bd83cc24cd55242bb7ae814ccaf569b,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKOBP,2017-01-25,scientific_cache,95816,68661,1085167,1375457,a0faa0aa86db5110fad449cd7540b58ebe5e6888a4b0bb3841b448a13eee1b22,fbc45200649565f508d4186fd64f43b88586684c17ab9f56e6e971c65b5549d6,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKOBP,2017-01-26,scientific_cache,96948,59991,891291,1226407,224de39689c78f3be43de43167f1fed2d9e9805c91e5e8c2cf6b55ec89716e48,64631467a17a4deb611cecd626230e64929af966b3a7784f7f14dc2f4404bcfa,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKOBP,2017-01-27,scientific_cache,71132,47039,867050,971712,8dc4e258ac3cfc53b2e0c863b0a10a776a635a65c5f26c65136a0a4b09d12854,207f61f0525e2a7502628632daa489f65e06c3a67c2f9c4ae6fb28f2f7613077,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKOBP,2017-01-30,scientific_cache,57327,32960,482071,575855,8efb4ed526dd891a672f8f9f69c8b82643deed0f62726b80495297ba1676753a,c1602e0f066fe47aae37d4d6d99f794f857423cf9661eeea9bd093b9eeee5437,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKOBP,2017-01-31,scientific_cache,63597,43653,655681,747493,0dcaaef2d30d485eda1a4aedce5f101c8dfc389546b4c237c83f4a415249bc9a,95f13d41043fcaf46d818cd0561dfcfe459561cbef0e7411a5819181c28bce9c,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKOBP,2017-02-01,scientific_cache,62238,36371,523966,687116,d59e98af3d3506b26a9c4385b208acbd61ff1619fd7c0fada6a1a00ecb0b7b23,c2f4335836b0ddb49d32e5413ab8d00176adb531fbdcfe52c488c65faeaa6b53,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PKOBP,2017-02-02,scientific_cache,56277,35062,566111,691677,d33c6e0b2ab6fb0bf36243ade7a108993931e46a4f17733b4d51c78424e4c066,a6213e842cabe0556e0691181b3c3421bd7bd971cdb966f3aca226a766a96cb0,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
